Student,required_hours,total_hours_completed,attendance_rate,hours_completed_ratio,late_count,absent_count,total_tasks_logged,total_task_hours,number_of_distinct_competencies,hours_software_development,hours_machine_learning_engineering,hours_it_related_research,hours_ux_ui_design,hours_information_security_analysis,hours_networking,hours_technical_support,hours_data_analysis,hours_customer_service,hours_data_entry_management,hours_office_work,total_chatbot_queries,chatbot_queries_last_30_days,weekly_progress_grade,narrative_report_grade,coordinator_eval_grade,supervisor_eval_grade,has_weekly_progress_grade,has_narrative_report_grade,has_coordinator_eval_grade,has_supervisor_eval_grade,final_ojt_grade,risk_level
Student_852,400,33.6,38.6,0.084,0,35,9,17.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_853,600,45.2,22.1,0.075,1,53,17,57.6,3,37.1,0.0,13.3,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_854,486,316.0,88.1,0.65,1,7,25,100.7,6,0.0,22.7,2.0,14.4,7.4,0.0,38.0,0.0,0.0,0.0,16.2,6,1,55.2,86.6,78.7,100.0,1,1,1,1,84.1,MEDIUM
Student_855,400,266.5,91.5,0.666,1,5,72,257.6,10,5.2,32.7,52.8,22.9,27.8,8.4,71.0,20.0,0.6,0.0,16.1,23,11,78.2,75.1,75.4,84.4,1,1,1,1,79.5,MEDIUM
Student_856,600,393.3,73.1,0.656,0,21,34,71.4,5,0.0,6.2,0.0,0.0,22.4,0.0,0.0,4.5,15.2,0.0,23.1,5,2,62.5,86.9,99.5,56.3,1,1,1,1,72.3,HIGH
Student_857,600,68.6,33.3,0.114,3,48,33,143.4,3,63.8,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,70.2,0.0,6,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_858,240,174.7,100.0,0.728,2,0,50,156.9,9,3.5,0.0,6.0,9.1,23.5,39.0,15.1,11.3,33.1,0.0,16.1,5,1,86.4,83.0,92.2,74.2,1,1,1,1,82.0,MEDIUM
Student_859,300,92.9,47.7,0.31,0,23,6,18.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,57.0,63.1,50.0,1,1,1,1,54.02,HIGH
Student_860,600,1.6,1.4,0.003,0,72,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_861,300,26.8,19.5,0.089,0,33,15,42.8,2,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,2.1,9,3,50.0,62.0,65.1,50.0,1,1,1,1,55.42,HIGH
Student_862,200,101.5,69.0,0.507,0,9,32,50.5,6,12.9,0.0,11.0,0.0,4.9,2.9,0.0,13.0,5.8,0.0,0.0,6,3,65.1,100.0,100.0,70.8,1,1,1,1,81.34,MEDIUM
Student_863,240,58.0,60.0,0.242,0,12,24,76.6,5,0.0,25.0,0.0,0.0,11.4,20.7,0.0,0.7,18.7,0.0,0.0,2,1,50.0,56.0,57.2,50.0,1,1,1,1,52.64,HIGH
Student_864,600,190.8,57.9,0.318,0,32,67,305.3,6,0.0,0.0,25.8,0.0,68.9,55.6,38.8,0.0,0.0,96.4,19.8,7,2,62.1,50.0,50.0,66.4,1,1,1,1,58.98,HIGH
Student_865,240,51.3,53.1,0.214,0,15,24,55.5,2,0.0,0.0,0.0,0.0,0.0,41.2,14.3,0.0,0.0,0.0,0.0,2,1,50.0,50.0,54.1,50.0,1,1,1,1,50.82,HIGH
Student_866,600,335.5,83.1,0.559,4,14,10,40.3,2,0.0,0.0,0.0,5.6,0.0,34.7,0.0,0.0,0.0,0.0,0.0,10,2,50.0,56.7,60.1,73.2,1,1,1,1,62.64,HIGH
Student_867,600,207.9,67.1,0.347,1,28,32,94.3,2,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,0.0,7,1,50.0,75.7,75.8,58.8,1,1,1,1,63.82,HIGH
Student_868,300,186.7,92.7,0.622,1,3,18,84.2,3,0.0,0.0,0.0,0.0,30.3,0.0,0.0,31.8,22.2,0.0,0.0,16,7,52.0,87.3,81.1,72.3,1,1,1,1,73.0,HIGH
Student_869,240,213.8,85.3,0.891,0,5,38,137.3,6,28.6,7.6,0.0,0.0,19.0,0.0,55.6,0.0,0.0,22.2,4.4,30,17,79.5,100.0,86.5,91.4,1,1,1,1,89.76,LOW
Student_870,200,64.6,68.0,0.323,2,8,23,81.1,2,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,0.0,0.0,19,11,50.0,71.3,52.3,68.5,1,1,1,1,62.12,HIGH
Student_871,300,78.6,63.4,0.262,3,15,14,26.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_872,300,207.0,69.8,0.69,0,13,71,176.4,10,13.3,3.7,72.5,31.4,17.3,4.0,0.0,4.8,7.6,10.7,11.2,8,1,85.9,97.4,100.0,65.1,1,1,1,1,82.7,MEDIUM
Student_873,600,4.9,5.2,0.008,0,73,1,4.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_874,200,57.4,46.4,0.287,0,15,33,150.8,3,9.6,0.0,0.0,0.0,0.0,0.0,0.0,105.6,0.0,35.6,0.0,4,2,50.0,50.0,55.0,0.0,1,1,1,0,31.0,HIGH
Student_875,486,8.3,12.9,0.017,0,54,13,21.8,2,0.0,0.0,0.0,0.0,0.0,19.5,0.0,2.3,0.0,0.0,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_876,300,23.5,34.3,0.078,1,23,16,79.4,3,46.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,11.6,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_877,240,156.3,68.8,0.651,0,10,27,102.4,3,0.0,42.1,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,23.5,12,7,50.0,100.0,94.6,67.2,1,1,1,1,75.8,MEDIUM
Student_878,486,36.2,31.1,0.074,0,42,28,82.4,5,22.2,0.0,15.6,0.0,0.0,12.5,2.3,29.8,0.0,0.0,0.0,5,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_879,400,206.4,86.7,0.516,0,6,60,297.4,6,0.0,0.0,34.9,22.7,20.4,0.0,24.2,157.0,0.0,0.0,38.2,4,1,76.9,92.9,98.6,98.0,1,1,1,1,92.88,LOW
Student_880,240,112.4,67.6,0.468,4,11,52,172.2,10,6.2,7.5,5.5,16.2,0.0,11.5,47.9,32.2,5.1,28.6,11.5,27,8,78.0,90.0,87.7,80.1,1,1,1,1,83.18,MEDIUM
Student_881,600,463.4,83.1,0.772,4,13,27,74.0,9,4.7,9.7,4.0,5.7,0.0,9.8,23.3,5.7,0.0,1.4,9.6,10,6,56.4,95.1,88.1,92.2,1,1,1,1,84.8,MEDIUM
Student_882,300,112.0,73.2,0.373,1,11,34,81.0,5,0.0,19.5,0.0,21.0,38.1,1.0,0.0,0.0,0.0,1.5,0.0,9,3,50.0,61.8,66.4,65.3,1,1,1,1,61.76,HIGH
Student_883,400,149.8,63.0,0.375,2,17,34,126.1,4,28.5,0.0,24.9,0.0,0.0,61.7,0.0,0.0,0.0,10.9,0.0,8,4,50.0,82.9,76.7,65.6,1,1,1,1,68.16,HIGH
Student_884,240,231.9,97.1,0.966,0,1,25,53.7,6,28.1,11.3,0.0,2.8,0.0,5.5,3.9,1.9,0.0,0.0,0.0,11,4,64.6,100.0,100.0,82.0,1,1,1,1,85.72,LOW
Student_885,300,45.4,42.5,0.151,1,23,30,114.7,5,9.1,12.9,0.0,71.9,13.0,0.0,0.0,7.8,0.0,0.0,0.0,2,0,50.0,50.0,53.6,0.0,1,1,1,0,30.72,HIGH
Student_886,200,99.0,69.2,0.495,0,8,28,93.1,8,0.0,0.0,18.1,34.1,4.5,0.0,12.6,11.7,1.8,8.2,2.1,7,4,50.0,92.6,100.0,70.7,1,1,1,1,76.8,MEDIUM
Student_887,486,57.9,32.8,0.119,0,45,27,55.1,4,0.0,25.2,17.0,8.7,0.0,0.0,4.3,0.0,0.0,0.0,0.0,8,5,50.0,61.1,50.0,50.0,1,1,1,1,52.22,HIGH
Student_888,400,211.7,71.7,0.529,0,13,52,131.0,7,17.6,0.0,37.9,4.5,25.8,0.0,6.8,28.2,10.2,0.0,0.0,5,2,61.0,92.5,79.7,80.6,1,1,1,1,78.88,MEDIUM
Student_889,240,4.1,11.1,0.017,0,24,6,21.8,3,0.0,17.5,0.0,0.0,0.0,1.8,2.5,0.0,0.0,0.0,0.0,3,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_890,240,124.7,65.7,0.52,0,12,27,60.3,6,0.0,5.0,6.4,0.0,10.5,0.0,8.4,0.0,5.2,0.0,24.8,5,2,50.0,72.2,69.9,73.1,1,1,1,1,67.66,HIGH
Student_891,400,59.7,39.3,0.149,3,34,7,14.6,1,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,7,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_892,240,9.3,18.2,0.039,0,27,4,6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_893,486,13.6,10.1,0.028,1,62,28,73.2,3,0.0,13.4,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,13.9,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_894,486,355.4,85.5,0.731,0,8,57,111.7,8,4.6,13.9,0.0,13.1,7.1,30.8,0.0,23.4,0.0,7.3,11.5,10,4,96.0,100.0,100.0,96.7,1,1,1,1,97.88,LOW
Student_895,486,44.9,23.8,0.092,1,48,8,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_896,486,438.8,84.5,0.903,0,11,35,75.4,6,0.0,6.1,0.0,5.3,0.0,0.0,24.4,4.5,6.2,28.8,0.0,9,4,77.0,100.0,99.8,86.7,1,1,1,1,90.04,LOW
Student_897,200,21.9,37.0,0.109,0,17,11,48.0,2,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,46.6,0.0,0.0,13,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_898,200,76.9,57.7,0.384,2,11,22,94.8,6,0.0,7.5,9.8,0.0,0.0,0.0,13.5,43.3,0.0,12.8,8.0,5,2,50.0,64.6,53.5,56.5,1,1,1,1,56.22,HIGH
Student_899,240,23.1,27.6,0.096,0,21,31,76.2,4,0.0,6.1,0.0,0.0,13.6,0.0,0.0,0.0,48.8,0.0,7.7,6,3,50.0,76.0,60.6,0.0,1,1,1,0,37.32,HIGH
Student_900,400,9.2,12.3,0.023,0,50,8,24.5,2,0.0,0.0,8.3,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_901,400,1.1,1.8,0.003,0,56,8,26.9,3,3.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,6,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_902,600,40.8,21.4,0.068,1,55,21,93.9,2,92.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_903,400,384.3,96.4,0.961,2,2,32,84.3,6,0.0,0.0,1.8,40.4,19.4,0.0,0.0,0.0,11.6,4.8,6.4,29,8,89.5,90.6,93.3,89.6,1,1,1,1,90.52,LOW
Student_904,300,213.1,86.4,0.71,0,6,45,183.1,6,0.0,0.0,0.0,61.3,0.0,29.1,0.8,20.0,62.2,0.0,9.7,5,1,89.4,86.5,82.2,93.4,1,1,1,1,88.98,LOW
Student_905,240,124.3,75.9,0.518,0,7,69,199.0,8,10.6,8.2,0.0,40.6,0.0,4.4,26.9,29.7,37.8,40.7,0.0,18,6,65.3,96.2,93.6,73.4,1,1,1,1,80.38,MEDIUM
Student_906,200,44.1,42.3,0.22,0,15,24,108.8,6,0.0,7.4,0.0,24.4,0.0,16.8,0.0,0.4,0.0,52.5,7.4,9,2,50.0,50.0,59.9,0.0,1,1,1,0,31.98,HIGH
Student_907,240,26.7,39.3,0.111,2,17,7,17.7,2,12.4,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,50.0,56.4,50.0,50.0,1,1,1,1,51.28,HIGH
Student_908,200,67.2,50.0,0.336,0,13,12,56.4,2,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,27.4,0.0,6,2,50.0,67.1,50.0,68.6,1,1,1,1,60.86,HIGH
Student_909,600,65.9,41.6,0.11,2,45,25,76.2,3,0.0,0.0,31.8,0.0,0.0,0.0,34.6,9.9,0.0,0.0,0.0,12,6,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_910,300,52.7,41.7,0.176,2,21,19,32.5,2,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,8,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_911,240,36.7,50.0,0.153,1,14,14,37.1,2,0.0,12.2,0.0,0.0,0.0,0.0,0.0,24.9,0.0,0.0,0.0,11,5,50.0,50.0,50.0,55.9,1,1,1,1,52.36,HIGH
Student_912,240,19.0,30.3,0.079,2,23,8,24.7,3,0.0,4.3,10.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,6,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_913,486,367.9,100.0,0.757,0,0,48,211.4,10,33.1,2.1,32.6,58.8,11.6,13.0,2.1,1.5,0.0,16.0,40.6,4,1,71.9,89.9,91.4,100.0,1,1,1,1,90.64,LOW
Student_914,400,102.9,58.6,0.257,2,24,29,111.0,6,0.0,1.8,0.0,0.0,24.3,0.8,33.2,0.0,0.0,7.9,42.9,12,4,50.0,50.7,51.5,0.0,1,1,1,0,30.44,HIGH
Student_915,200,27.5,36.0,0.138,1,16,28,46.8,6,2.5,2.5,6.8,18.6,0.0,9.1,0.0,0.0,0.0,7.2,0.0,8,2,50.0,54.0,50.0,0.0,1,1,1,0,30.8,HIGH
Student_916,300,238.7,94.1,0.796,0,2,39,100.0,8,6.7,16.3,14.4,10.4,0.0,0.0,1.5,7.9,12.1,30.6,0.0,13,7,95.1,100.0,100.0,87.9,1,1,1,1,94.18,LOW
Student_917,240,6.3,13.3,0.026,0,26,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_918,200,14.9,25.9,0.074,1,20,1,4.4,2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3.3,7,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_919,200,50.2,55.6,0.251,1,12,25,106.1,4,0.0,9.5,0.0,0.0,0.0,59.0,0.0,23.4,14.1,0.0,0.0,19,6,50.0,68.7,63.9,68.2,1,1,1,1,63.8,HIGH
Student_920,400,150.9,64.6,0.377,1,17,63,300.1,10,23.7,0.0,49.8,31.3,27.0,27.8,9.1,13.2,10.3,93.0,15.0,7,3,50.0,69.1,78.6,74.9,1,1,1,1,69.5,HIGH
Student_921,200,93.2,80.0,0.466,0,5,24,94.2,2,48.3,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,0.0,8,1,57.1,71.6,62.8,78.4,1,1,1,1,69.66,HIGH
Student_922,200,119.8,76.0,0.599,0,6,30,57.5,5,0.0,0.8,0.0,11.2,25.1,10.4,10.1,0.0,0.0,0.0,0.0,17,8,68.4,77.7,80.8,93.7,1,1,1,1,82.86,MEDIUM
Student_923,600,47.6,22.1,0.079,3,60,13,61.6,2,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,44.1,5,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_924,300,103.0,61.9,0.343,2,16,59,168.0,6,102.8,8.8,0.0,0.0,27.3,0.0,0.0,0.0,9.3,7.3,12.5,1,0,77.8,50.0,50.0,73.7,1,1,1,1,65.04,HIGH
Student_925,200,41.7,37.9,0.209,0,18,2,3.7,3,0.0,1.3,0.0,0.0,1.5,0.0,0.0,0.0,0.9,0.0,0.0,2,1,50.0,70.5,60.9,50.0,1,1,1,1,56.28,HIGH
Student_926,486,165.4,53.2,0.34,2,29,11,26.1,3,0.0,5.4,7.5,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,4,2,50.0,52.9,58.9,50.0,1,1,1,1,52.36,HIGH
Student_927,240,40.5,41.2,0.169,0,20,16,61.8,2,0.0,0.0,0.0,0.0,0.0,2.9,0.0,58.9,0.0,0.0,0.0,5,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_928,300,182.4,75.7,0.608,0,9,61,288.3,8,49.2,0.0,49.5,11.3,2.6,31.7,5.4,0.0,0.0,15.9,122.7,3,0,71.1,75.4,79.7,93.5,1,1,1,1,82.64,MEDIUM
Student_929,600,271.3,62.8,0.452,7,29,13,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.6,0.0,0.0,5.5,2,1,50.0,50.0,55.7,60.9,1,1,1,1,55.5,HIGH
Student_930,400,79.6,41.8,0.199,2,32,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_931,600,241.2,72.0,0.402,2,21,32,129.8,6,34.9,0.0,28.5,6.9,0.0,0.0,17.2,21.2,0.0,21.2,0.0,3,1,50.0,86.2,64.4,56.2,1,1,1,1,62.6,HIGH
Student_932,240,51.3,45.7,0.214,0,19,57,92.4,9,7.5,16.5,11.5,11.0,7.2,1.7,11.4,0.0,6.2,0.0,19.3,5,2,50.0,61.9,50.4,0.0,1,1,1,0,32.46,HIGH
Student_933,200,27.3,40.0,0.136,2,15,1,4.9,1,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_934,200,117.6,75.9,0.588,0,7,68,280.1,6,41.6,37.1,64.9,0.0,0.0,0.0,32.2,0.0,0.0,8.8,95.6,5,1,80.4,82.3,81.2,75.4,1,1,1,1,78.94,MEDIUM
Student_935,200,159.9,89.3,0.8,1,3,67,313.0,10,30.2,50.8,39.7,27.2,0.0,32.0,14.6,72.4,20.2,13.8,12.1,4,2,91.0,100.0,100.0,100.0,1,1,1,1,98.2,LOW
Student_936,300,49.1,42.4,0.164,0,19,20,33.0,2,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,29.8,0.0,6,4,50.0,96.5,84.4,53.0,1,1,1,1,67.38,HIGH
Student_937,200,42.4,48.0,0.212,0,13,34,131.9,3,0.0,63.6,0.0,0.0,0.0,0.0,40.9,0.0,0.0,0.0,27.4,1,0,50.0,50.0,50.0,61.9,1,1,1,1,54.76,HIGH
Student_938,300,48.9,44.1,0.163,1,19,22,94.1,5,2.1,0.0,11.5,0.0,29.9,0.0,0.0,10.8,0.0,39.8,0.0,9,3,50.0,78.7,50.0,0.0,1,1,1,0,35.74,HIGH
Student_939,600,474.7,81.6,0.791,0,14,38,72.4,6,0.0,0.0,0.9,0.0,4.6,0.0,11.0,26.7,15.4,0.0,13.8,29,18,68.8,92.7,100.0,81.2,1,1,1,1,84.78,MEDIUM
Student_940,240,120.4,64.5,0.502,0,11,36,178.1,10,4.0,10.8,0.0,6.2,2.9,14.6,19.7,63.8,3.6,45.1,7.3,10,4,51.4,97.9,97.2,82.7,1,1,1,1,82.38,MEDIUM
Student_941,240,24.5,27.3,0.102,1,24,2,3.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_942,240,24.3,34.3,0.101,2,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_943,240,131.6,76.7,0.548,1,7,1,5.0,2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10,4,50.0,51.4,59.5,50.0,1,1,1,1,52.18,HIGH
Student_944,486,43.8,29.4,0.09,1,48,9,16.9,3,0.0,0.0,1.7,12.3,0.0,2.9,0.0,0.0,0.0,0.0,0.0,4,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_945,240,50.7,53.3,0.211,2,14,27,46.2,3,0.0,26.5,0.0,0.0,0.0,8.9,0.0,0.0,10.9,0.0,0.0,5,1,50.0,58.3,50.0,50.0,1,1,1,1,51.66,HIGH
Student_946,200,3.4,15.4,0.017,0,22,1,2.5,1,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,17,6,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_947,486,262.9,66.7,0.541,0,20,27,89.6,7,7.5,3.7,0.0,7.8,24.6,9.8,16.0,0.0,0.0,0.0,20.3,7,2,50.0,95.0,97.8,83.7,1,1,1,1,82.04,MEDIUM
Student_948,600,22.4,26.4,0.037,5,53,12,54.6,2,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,34.0,5,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_949,600,462.5,89.3,0.771,0,8,74,195.7,8,0.0,0.0,6.0,82.7,14.0,3.6,0.0,1.7,45.0,19.1,23.5,13,4,87.5,66.1,76.1,97.3,1,1,1,1,84.86,MEDIUM
Student_950,486,107.2,44.8,0.221,4,37,23,52.2,2,0.0,3.3,0.0,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,63.9,62.6,0.0,1,1,1,0,35.3,HIGH
Student_951,300,9.6,13.5,0.032,0,32,14,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_952,200,58.8,60.0,0.294,0,10,65,240.1,6,0.0,53.9,47.7,0.0,0.0,48.7,0.0,60.8,5.5,0.0,23.4,2,0,52.6,77.4,89.9,82.8,1,1,1,1,77.1,MEDIUM
Student_953,240,44.2,43.8,0.184,0,18,10,26.3,2,0.0,0.0,22.6,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,18,6,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_954,240,98.9,65.5,0.412,0,10,31,137.6,7,3.2,10.1,0.0,0.0,21.7,34.9,0.0,17.8,8.8,41.2,0.0,6,2,57.3,85.3,88.5,71.9,1,1,1,1,74.98,HIGH
Student_955,400,49.6,30.8,0.124,1,36,21,56.5,4,0.0,0.0,1.2,30.3,0.0,0.0,0.0,0.0,0.0,3.7,21.2,4,2,50.0,60.2,50.0,0.0,1,1,1,0,32.04,HIGH
Student_956,486,210.9,68.7,0.434,6,21,17,26.0,3,0.0,0.0,0.0,0.0,0.0,3.8,3.4,18.8,0.0,0.0,0.0,2,1,50.0,50.0,50.0,59.0,1,1,1,1,53.6,HIGH
Student_957,240,32.9,35.3,0.137,0,22,30,147.3,6,8.2,0.0,49.0,16.8,0.0,0.0,24.3,0.0,40.7,8.3,0.0,5,1,50.0,61.3,66.6,53.7,1,1,1,1,57.06,HIGH
Student_958,200,42.6,42.9,0.213,1,16,25,88.1,5,12.5,0.4,0.0,0.0,0.0,0.0,15.9,9.5,0.0,49.7,0.0,28,19,50.0,50.0,50.0,59.0,1,1,1,1,53.6,HIGH
Student_959,240,71.0,56.7,0.296,0,13,34,123.1,5,0.0,2.0,28.9,30.2,0.0,0.0,12.1,50.0,0.0,0.0,0.0,5,2,50.0,75.5,67.7,0.0,1,1,1,0,38.64,HIGH
Student_960,200,95.2,68.0,0.476,1,8,45,87.9,6,6.2,12.1,0.0,0.0,0.0,6.5,0.0,49.2,4.1,9.8,0.0,25,6,59.9,61.9,93.0,74.9,1,1,1,1,72.92,HIGH
Student_961,400,127.3,59.6,0.318,2,21,19,65.1,5,5.3,5.8,10.4,31.2,0.0,0.0,0.0,0.0,0.0,0.0,12.4,42,9,50.0,61.9,60.7,61.3,1,1,1,1,59.04,HIGH
Student_962,400,110.7,55.3,0.277,1,21,28,116.5,6,32.6,0.0,6.6,0.0,0.0,25.8,0.0,2.9,0.0,7.6,41.0,3,0,50.0,60.2,57.0,0.0,1,1,1,0,33.44,HIGH
Student_963,400,76.6,33.9,0.191,1,37,15,58.2,5,0.0,0.0,0.0,7.9,0.0,1.0,0.0,34.6,6.7,0.0,8.1,12,3,50.0,50.0,50.0,52.5,1,1,1,1,51.0,HIGH
Student_964,200,0.0,0.0,0.0,0,28,9,15.1,3,0.0,0.0,0.0,5.0,0.0,6.5,0.0,0.0,0.0,3.6,0.0,5,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_965,240,215.3,85.7,0.897,0,5,45,137.0,5,0.0,14.8,13.1,0.0,58.3,0.0,0.0,0.0,23.3,0.0,27.4,1,0,75.3,70.9,88.2,100.0,1,1,1,1,86.88,LOW
Student_966,400,390.4,100.0,0.976,0,0,64,266.9,8,24.6,24.5,17.8,0.0,63.7,17.7,9.9,56.6,51.9,0.0,0.0,6,2,100.0,87.3,91.0,94.6,1,1,1,1,93.5,LOW
Student_967,486,195.4,60.0,0.402,1,28,32,131.3,6,71.6,0.0,0.0,0.0,0.0,3.8,7.3,16.5,13.2,19.0,0.0,20,4,50.0,67.3,60.6,71.0,1,1,1,1,63.98,HIGH
Student_968,240,62.2,39.3,0.259,1,17,9,25.1,3,0.0,2.7,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,15.1,4,1,50.0,56.2,50.0,0.0,1,1,1,0,31.24,HIGH
Student_969,400,293.7,80.7,0.734,0,11,46,177.7,6,15.3,30.4,0.0,0.0,55.7,0.0,0.0,37.2,3.7,35.4,0.0,17,10,66.2,74.8,72.9,98.9,1,1,1,1,82.34,MEDIUM
Student_970,400,344.4,96.1,0.861,3,2,27,82.2,9,4.5,0.0,13.6,10.3,8.2,4.3,3.5,3.3,13.5,21.1,0.0,13,7,56.2,62.4,50.0,92.0,1,1,1,1,70.52,HIGH
Student_971,400,34.6,26.9,0.087,3,38,12,52.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2,17,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_972,300,224.4,81.1,0.748,0,7,49,74.4,7,3.5,11.5,12.6,0.0,3.4,0.0,14.3,0.0,20.6,0.0,8.6,3,1,63.6,67.9,84.5,89.1,1,1,1,1,78.84,MEDIUM
Student_973,200,75.1,48.3,0.375,0,15,53,149.3,8,8.1,0.0,7.9,5.7,32.1,56.5,0.0,4.3,0.0,30.2,4.5,24,12,56.8,56.5,66.3,74.7,1,1,1,1,65.8,HIGH
